display_name,type,lat,lon,alamat,zip,bank,country,provinsi,kota
"Maybank, Jalan Palmerah Utara, RW 16, Palmerah, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 17431, Indonesia",bank,-6.202515249999999,106.79804525,Jalan Palmerah Utara,17431,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Barat
"Maybank, Jalan Pemuda, RW 07, Rawamangun, Pulo Gadung, Jakarta Timur, Daerah Khusus Ibukota Jakarta, 13250, Indonesia",bank,-6.193884349999999,106.88788105,Jalan Pemuda,13250,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Timur
"Maybank, Jalan Perak, RW 12, Grogol Utara, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, 12210, Indonesia",bank,-6.222118399999999,106.79024125,Jalan Perak,12210,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Selatan
"Maybank, Jalan Batu Jajar, RW 01, Kebon Kelapa, Gambir, Jakarta Pusat, Daerah Khusus Ibukota Jakarta, 10120, Indonesia",bank,-6.16025965,106.82197403536262,Jalan Batu Jajar,10120,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Pusat
"Maybank, Jalan KH. Samanhudi, RW 07, Pasar Baru, Sawah Besar, Jakarta Pusat, Daerah Khusus Ibukota Jakarta, 10120, Indonesia",bank,-6.1617649,106.83017345,Jalan KH. Samanhudi,10120,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Pusat
"Maybank, Jalan Danau Agung 2, RW 11, Sunter Agung, Tanjung Priok, Jakarta Utara, Daerah Khusus Ibukota Jakarta, 14350, Indonesia",bank,-6.14455975,106.863628,Jalan Danau Agung 2,14350,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Utara
"Maybank, Jalan Enggano, RW 16, Tanjung Priok, Jakarta Utara, Daerah Khusus Ibukota Jakarta, 14310, Indonesia",bank,-6.11029705,106.8874112,Jalan Enggano,14310,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Utara
"Maybank, Jalan RC. Veteran, RW 10, Bintaro, Pesanggrahan, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, 12320, Indonesia",bank,-6.2586782,106.76767845,Jalan RC. Veteran,12320,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Selatan
"Maybank, Jalan Robert Wolter Monginsidi, RW 04, Petogogan, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12170, Indonesia",bank,-6.23915355,106.81167567379279,Jalan Robert Wolter Monginsidi,12170,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Selatan
"Maybank, Jalan Pluit Kencana, RW 07, Pluit, Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta, 14440, Indonesia",bank,-6.121359,106.7879676743629,Jalan Pluit Kencana,14440,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Utara
"Maybank, Jalan Buntek, RW 16, Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta, 14430, Indonesia",bank,-6.136575949999999,106.79417022422865,Jalan Buntek,14430,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Utara
"Maybank, Jalan Pluit Karang Sari XV, RW 08, Pluit, Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta, 14440, Indonesia",bank,-6.116568900000001,106.7781903443437,Jalan Pluit Karang Sari XV,14440,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Utara
"Maybank, Jalan Gedong Sawah, Kelurahan Pabaton, Bogor Tengah, Bogor, Jawa Barat, 16121, Indonesia",bank,-6.59420995,106.79243635735094,Jalan Gedong Sawah,16121,MAYBANK,Indonesia,Jawa Barat,Bogor
"Maybank, Jalan S. Parman, Penurunan, Ratu Samban, Bengkulu, 38228, Indonesia",bank,-3.7988968,102.2679587,Jalan S. Parman,38228,MAYBANK,Indonesia,Bengkulu,Ratu Samban
"MayBank, 127, GF2, Jalan Hayam Wuruk, RW 06, Mangga Besar, Taman Sari, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 11180, Indonesia",bank,-6.1462145,106.8163514,GF2,11180,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Barat
"MayBank, Jalan RS Fatmawati, RW 03, Cipete Selatan, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, 12420, Indonesia",bank,-6.2766086,106.7979421,Jalan RS Fatmawati,12420,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Selatan
"Maybank, Jalan Kemanggisan Raya, RW 13, Palmerah, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 11480, Indonesia",bank,-6.196449,106.7823987,Jalan Kemanggisan Raya,11480,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Barat
