display_name,type,lat,lon,alamat,provinsi,kota,zip,bank
"Bank Mandiri, Jalan Tomang Raya, RW 01, Jati Pulo, Palmerah, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 11440, Indonesia",bank,-6.1789261,106.79782610064521,Jalan Tomang Raya,Daerah Khusus Ibukota Jakarta,Jakarta Barat,11440,BANK MANDIRI
"Bank Mandiri, Jalan Bendungan Hilir, RW 01, Bendungan Hilir, Tanah Abang, Jakarta Pusat, Daerah Khusus Ibukota Jakarta, 10210, Indonesia",bank,-6.21201125,106.81251843318034,Jalan Bendungan Hilir,Daerah Khusus Ibukota Jakarta,Jakarta Pusat,10210,BANK MANDIRI
"Bank Mandiri, Jalan Lapangan Tembak, RW 02, Cibubur, Ciracas, Jakarta Timur, Daerah Khusus Ibukota Jakarta, 13730, Indonesia",bank,-6.349108149999999,106.87656705916265,Jalan Lapangan Tembak,Daerah Khusus Ibukota Jakarta,Jakarta Timur,13730,BANK MANDIRI
"Bank Mandiri, Gang Taqwa, RW 08, Kelapa Dua Wetan, Ciracas, Jakarta Timur, Daerah Khusus Ibukota Jakarta, 13730, Indonesia",bank,-6.340160600000001,106.88782165,Gang Taqwa,Daerah Khusus Ibukota Jakarta,Jakarta Timur,13730,BANK MANDIRI
"Bank Mandiri, Jalan Sungai Barito, RW 01, Semper Barat, Cilincing, Jakarta Utara, Daerah Khusus Ibukota Jakarta, 14130, Indonesia",bank,-6.12944955,106.91913534550795,Jalan Sungai Barito,Daerah Khusus Ibukota Jakarta,Jakarta Utara,14130,BANK MANDIRI
"Bank Mandiri, Jalan Raya Ragunan, RW 03, Pasar Minggu, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, 12510, Indonesia",bank,-6.2850785,106.83853595,Jalan Raya Ragunan,Daerah Khusus Ibukota Jakarta,Jakarta Selatan,12510,BANK MANDIRI
"Bank Mandiri, Jalan Pahlawan Revolusi, RW 05, Pondok Bambu, Duren Sawit, Jakarta Timur, Daerah Khusus Ibukota Jakarta, 13430, Indonesia",bank,-6.23987025,106.90043210076885,Jalan Pahlawan Revolusi,Daerah Khusus Ibukota Jakarta,Jakarta Timur,13430,BANK MANDIRI
"Bank Mandiri, Jalan Kelapa Kopyor 14, RW 07, Pondok Kelapa, Duren Sawit, Jakarta Timur, Daerah Khusus Ibukota Jakarta, 13440, Indonesia",bank,-6.24699105,106.92148879999999,Jalan Kelapa Kopyor 14,Daerah Khusus Ibukota Jakarta,Jakarta Timur,13440,BANK MANDIRI
"Bank Mandiri, Jalan Perumahan Green Ville, RW 14, Duri Kepa, Kebon Jeruk, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 11510, Indonesia",bank,-6.17052065,106.77513818997342,Jalan Perumahan Green Ville,Daerah Khusus Ibukota Jakarta,Jakarta Barat,11510,BANK MANDIRI
"Bank Mandiri, Jalan Panjang Raya, RW 02, Kelapa Dua, Kebon Jeruk, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 11540, Indonesia",bank,-6.2026933,106.7697772,Jalan Panjang Raya,Daerah Khusus Ibukota Jakarta,Jakarta Barat,11540,BANK MANDIRI
"Bank Mandiri, Jalan RS Fatmawati, RW 03, Cilandak Barat, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, 12430, Indonesia",bank,-6.28096345,106.79672373191391,Jalan RS Fatmawati,Daerah Khusus Ibukota Jakarta,Jakarta Selatan,12430,BANK MANDIRI
"Bank Mandiri, Jalan Cucut, RW 08, Tanjung Priok, Jakarta Utara, Daerah Khusus Ibukota Jakarta, 14310, Indonesia",bank,-6.1114618,106.88151481029502,Jalan Cucut,Daerah Khusus Ibukota Jakarta,Jakarta Utara,14310,BANK MANDIRI
"Bank Mandiri, Jalan Interkota Indah, RW 07, Duri Kosambi, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 11750, Indonesia",bank,-6.1659934,106.72448356478469,Jalan Interkota Indah,Daerah Khusus Ibukota Jakarta,Jakarta Barat,11750,BANK MANDIRI
"Bank Mandiri, Jalan Melawai Raya, RW 01, Melawai, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12160, Indonesia",bank,-6.24567315,106.80053129005393,Jalan Melawai Raya,Daerah Khusus Ibukota Jakarta,Jakarta Selatan,12160,BANK MANDIRI
"Bank Mandiri, Jalan Kolonel Soegiono, RW 03, Duren Sawit, Jakarta Timur, Daerah Khusus Ibukota Jakarta, 13450, Indonesia",bank,-6.2293810999999994,106.90866147413813,Jalan Kolonel Soegiono,Daerah Khusus Ibukota Jakarta,Jakarta Timur,13450,BANK MANDIRI
"Bank Mandiri, Jalan Raya Kebayoran Lama, RW 11, Grogol Selatan, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, 12220, Indonesia",bank,-6.23056885,106.77976566147687,Jalan Raya Kebayoran Lama,Daerah Khusus Ibukota Jakarta,Jakarta Selatan,12220,BANK MANDIRI
"Bank Mandiri, Jalan Tanjung Gedong, RW 16, Tomang, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 11450, Indonesia",bank,-6.1670116,106.79322237739375,Jalan Tanjung Gedong,Daerah Khusus Ibukota Jakarta,Jakarta Barat,11450,BANK MANDIRI
"Bank Mandiri, Jalan Plumpang Semper, RW 01, Tugu Selatan, Koja, Jakarta Utara, Daerah Khusus Ibukota Jakarta, 14260, Indonesia",bank,-6.1294261,106.90731897382105,Jalan Plumpang Semper,Daerah Khusus Ibukota Jakarta,Jakarta Utara,14260,BANK MANDIRI
"Bank Mandiri, Jalan Panglima Polim III, RW 04, Blok N, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, 12160, Indonesia",bank,-6.2464803,106.80033669992082,Jalan Panglima Polim III,Daerah Khusus Ibukota Jakarta,Jakarta Selatan,12160,BANK MANDIRI
"Bank Mandiri, Jalan Bintaro Utama I, RW 08, Bintaro, Pesanggrahan, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, 12330, Indonesia",bank,-6.27122715,106.75713810040622,Jalan Bintaro Utama I,Daerah Khusus Ibukota Jakarta,Jakarta Selatan,12330,BANK MANDIRI
"Bank Mandiri, Jalan Pademangan IV Gang 6, RW 08, Pademangan Timur, Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta, 14410, Indonesia",bank,-6.1404007499999995,106.83970340348576,Jalan Pademangan IV Gang 6,Daerah Khusus Ibukota Jakarta,Jakarta Utara,14410,BANK MANDIRI
"Bank Mandiri, Jalan Palatehan, RW 01, Blok K, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, 12130, Indonesia",bank,-6.243091700000001,106.80182229985041,Jalan Palatehan,Daerah Khusus Ibukota Jakarta,Jakarta Selatan,12130,BANK MANDIRI
"Bank Mandiri, Jalan Kredit, RW 04, Wijaya Kusuma, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 11460, Indonesia",bank,-6.15857865,106.76969920104312,Jalan Kredit,Daerah Khusus Ibukota Jakarta,Jakarta Barat,11460,BANK MANDIRI
"Bank Mandiri, Jalan Parang Tritis I, RW 11, Ancol, Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta, 14430, Indonesia",bank,-6.12855785,106.8221949,Jalan Parang Tritis I,Daerah Khusus Ibukota Jakarta,Jakarta Utara,14430,BANK MANDIRI
"Bank Mandiri, Jalan Lodan Raya, RW 02, Ancol, Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta, 14430, Indonesia",bank,-6.12960135,106.81662675,Jalan Lodan Raya,Daerah Khusus Ibukota Jakarta,Jakarta Utara,14430,BANK MANDIRI
"Bank Mandiri, Jalan Paradise Raya IV, RW 12, Sunter Agung, Tanjung Priok, Jakarta Utara, Daerah Khusus Ibukota Jakarta, 14350, Indonesia",bank,-6.138480899999999,106.86762274641798,Jalan Paradise Raya IV,Daerah Khusus Ibukota Jakarta,Jakarta Utara,14350,BANK MANDIRI
